id,date,weather,weekday,store_nbr,item_nbr,item_name,unit_sales,onpromotion,category,holiday,item_class,perishable,cost_price,price
118969093,2017-06-15,52.0,Thursday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,6.0,False,GROCERY I,0,1070,0,6.2,8.29
118969670,2017-06-15,52.0,Thursday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,5.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
118969713,2017-06-15,52.0,Thursday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,3.0,False,GROCERY I,0,1030,0,3.9,5.28
118969723,2017-06-15,52.0,Thursday,1,1354390,Domino Granulated Sugar 4 lb,1.0,False,GROCERY I,0,1042,0,3.2,4.41
118969785,2017-06-15,52.0,Thursday,1,1441514,Carolina Long Grain White Rice 5 lb,8.0,False,GROCERY I,0,1008,0,5.1,6.99
118969951,2017-06-15,52.0,Thursday,1,1471460,Borden Whole Milk Gallon,5.0,False,DAIRY,0,2128,1,5.1,6.78
118970095,2017-06-15,52.0,Thursday,1,1686685,"Dole Bananas, 2 lb Bunch",2.0,False,PRODUCE,0,2034,1,2.8,3.96
119069223,2017-06-16,49.0,Friday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,3.0,False,CLEANING,0,3024,0,6.8,8.86
119069527,2017-06-16,49.0,Friday,1,459804,Morton Iodized Salt 26 oz,2.0,False,GROCERY I,0,1086,0,2.2,3.11
119069696,2017-06-16,49.0,Friday,1,655749,Barilla Spaghetti Pasta 2 lb,3.0,False,GROCERY I,0,1096,0,5.9,7.85
119069763,2017-06-16,49.0,Friday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,5.0,False,GROCERY I,0,1070,0,6.2,8.29
119070364,2017-06-16,49.0,Friday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,8.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
119070410,2017-06-16,49.0,Friday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,5.0,False,GROCERY I,0,1030,0,3.9,5.28
119070420,2017-06-16,49.0,Friday,1,1354390,Domino Granulated Sugar 4 lb,2.0,False,GROCERY I,0,1042,0,3.2,4.41
119070665,2017-06-16,49.0,Friday,1,1471460,Borden Whole Milk Gallon,10.0,False,DAIRY,0,2128,1,5.1,6.78
119070808,2017-06-16,49.0,Friday,1,1686685,"Dole Bananas, 2 lb Bunch",7.0,False,PRODUCE,0,2034,1,2.8,3.96
119071086,2017-06-16,49.0,Friday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,1.0,False,GROCERY I,0,1052,0,6.6,8.86
119071206,2017-06-16,49.0,Friday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,1.0,False,GROCERY I,0,1016,0,4.0,5.25
119173733,2017-06-17,53.7,Saturday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,2.0,False,CLEANING,0,3024,0,6.8,8.86
119173987,2017-06-17,53.7,Saturday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,2.0,False,GROCERY I,0,1096,0,6.6,8.84
119174035,2017-06-17,53.7,Saturday,1,459804,Morton Iodized Salt 26 oz,2.0,False,GROCERY I,0,1086,0,2.2,3.11
119174192,2017-06-17,53.7,Saturday,1,655749,Barilla Spaghetti Pasta 2 lb,1.0,False,GROCERY I,0,1096,0,5.9,7.85
119174259,2017-06-17,53.7,Saturday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,2.0,False,GROCERY I,0,1070,0,6.2,8.29
119174872,2017-06-17,53.7,Saturday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,7.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
119174997,2017-06-17,53.7,Saturday,1,1441514,Carolina Long Grain White Rice 5 lb,3.0,False,GROCERY I,0,1008,0,5.1,6.99
119175171,2017-06-17,53.7,Saturday,1,1471460,Borden Whole Milk Gallon,11.0,False,DAIRY,0,2128,1,5.1,6.78
119175176,2017-06-17,53.7,Saturday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,1.0,False,PET SUPPLIES,0,6517,0,6.3,8.35
119175308,2017-06-17,53.7,Saturday,1,1686685,"Dole Bananas, 2 lb Bunch",6.0,False,PRODUCE,0,2034,1,2.8,3.96
119175608,2017-06-17,53.7,Saturday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,3.0,False,GROCERY I,0,1052,0,6.6,8.86
119175730,2017-06-17,53.7,Saturday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,2.0,False,GROCERY I,0,1016,0,4.0,5.25
119288223,2017-06-18,52.8,Sunday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,3.0,False,GROCERY I,0,1070,0,6.2,8.29
119288627,2017-06-18,52.8,Sunday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,4.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
119288660,2017-06-18,52.8,Sunday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,3.0,False,GROCERY I,0,1030,0,3.9,5.28
119288707,2017-06-18,52.8,Sunday,1,1441514,Carolina Long Grain White Rice 5 lb,4.0,False,GROCERY I,0,1008,0,5.1,6.99
119288826,2017-06-18,52.8,Sunday,1,1471460,Borden Whole Milk Gallon,1.0,False,DAIRY,0,2128,1,5.1,6.78
119288830,2017-06-18,52.8,Sunday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,1.0,False,PET SUPPLIES,0,6517,0,6.3,8.35
119288935,2017-06-18,52.8,Sunday,1,1686685,"Dole Bananas, 2 lb Bunch",1.0,False,PRODUCE,0,2034,1,2.8,3.96
119397768,2017-06-19,58.3,Monday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,1.0,False,CLEANING,0,3024,0,6.8,8.86
119398038,2017-06-19,58.3,Monday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,6.0,False,GROCERY I,0,1096,0,6.6,8.84
119398086,2017-06-19,58.3,Monday,1,459804,Morton Iodized Salt 26 oz,3.0,False,GROCERY I,0,1086,0,2.2,3.11
119398247,2017-06-19,58.3,Monday,1,655749,Barilla Spaghetti Pasta 2 lb,6.0,False,GROCERY I,0,1096,0,5.9,7.85
119398317,2017-06-19,58.3,Monday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,4.0,False,GROCERY I,0,1070,0,6.2,8.29
119398915,2017-06-19,58.3,Monday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,6.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
119398959,2017-06-19,58.3,Monday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,2.0,False,GROCERY I,0,1030,0,3.9,5.28
119398972,2017-06-19,58.3,Monday,1,1354390,Domino Granulated Sugar 4 lb,2.0,False,GROCERY I,0,1042,0,3.2,4.41
119399036,2017-06-19,58.3,Monday,1,1441514,Carolina Long Grain White Rice 5 lb,2.0,False,GROCERY I,0,1008,0,5.1,6.99
119399230,2017-06-19,58.3,Monday,1,1471460,Borden Whole Milk Gallon,3.0,False,DAIRY,0,2128,1,5.1,6.78
119399235,2017-06-19,58.3,Monday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,1.0,False,PET SUPPLIES,0,6517,0,6.3,8.35
119399371,2017-06-19,58.3,Monday,1,1686685,"Dole Bananas, 2 lb Bunch",3.0,False,PRODUCE,0,2034,1,2.8,3.96
119501928,2017-06-20,54.5,Tuesday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,1.0,False,CLEANING,0,3024,0,6.8,8.86
119502233,2017-06-20,54.5,Tuesday,1,459804,Morton Iodized Salt 26 oz,2.0,False,GROCERY I,0,1086,0,2.2,3.11
119502397,2017-06-20,54.5,Tuesday,1,655749,Barilla Spaghetti Pasta 2 lb,2.0,False,GROCERY I,0,1096,0,5.9,7.85
119502466,2017-06-20,54.5,Tuesday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,4.0,False,GROCERY I,0,1070,0,6.2,8.29
119503026,2017-06-20,54.5,Tuesday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,11.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
119503071,2017-06-20,54.5,Tuesday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,3.0,False,GROCERY I,0,1030,0,3.9,5.28
119503084,2017-06-20,54.5,Tuesday,1,1354390,Domino Granulated Sugar 4 lb,2.0,False,GROCERY I,0,1042,0,3.2,4.41
119503148,2017-06-20,54.5,Tuesday,1,1441514,Carolina Long Grain White Rice 5 lb,1.0,False,GROCERY I,0,1008,0,5.1,6.99
119503326,2017-06-20,54.5,Tuesday,1,1471460,Borden Whole Milk Gallon,2.0,False,DAIRY,0,2128,1,5.1,6.78
119503333,2017-06-20,54.5,Tuesday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,2.0,False,PET SUPPLIES,0,6517,0,6.3,8.35
119503473,2017-06-20,54.5,Tuesday,1,1686685,"Dole Bananas, 2 lb Bunch",1.0,False,PRODUCE,0,2034,1,2.8,3.96
119503892,2017-06-20,54.5,Tuesday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,18.0,False,GROCERY I,0,1016,0,4.0,5.25
119605594,2017-06-21,55.4,Wednesday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,2.0,False,CLEANING,0,3024,0,6.8,8.86
119605866,2017-06-21,55.4,Wednesday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,6.0,False,GROCERY I,0,1096,0,6.6,8.84
119605914,2017-06-21,55.4,Wednesday,1,459804,Morton Iodized Salt 26 oz,2.0,False,GROCERY I,0,1086,0,2.2,3.11
119606083,2017-06-21,55.4,Wednesday,1,655749,Barilla Spaghetti Pasta 2 lb,1.0,False,GROCERY I,0,1096,0,5.9,7.85
119606142,2017-06-21,55.4,Wednesday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,3.0,False,GROCERY I,0,1070,0,6.2,8.29
119606525,2017-06-21,55.4,Wednesday,1,1132005,Pure Leaf Iced Tea Lemon 12 x 16.9 fl oz,1.0,False,BEVERAGES,0,1132,0,7.7,10.34
119606730,2017-06-21,55.4,Wednesday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,5.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
119606783,2017-06-21,55.4,Wednesday,1,1354390,Domino Granulated Sugar 4 lb,1.0,False,GROCERY I,0,1042,0,3.2,4.41
119606852,2017-06-21,55.4,Wednesday,1,1441514,Carolina Long Grain White Rice 5 lb,2.0,False,GROCERY I,0,1008,0,5.1,6.99
119607179,2017-06-21,55.4,Wednesday,1,1686685,"Dole Bananas, 2 lb Bunch",11.0,True,PRODUCE,0,2034,1,2.8,3.96
119607477,2017-06-21,55.4,Wednesday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,2.0,False,GROCERY I,0,1052,0,6.6,8.86
119607598,2017-06-21,55.4,Wednesday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,3.0,False,GROCERY I,0,1016,0,4.0,5.25
119707629,2017-06-22,54.65,Thursday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,1.0,False,CLEANING,0,3024,0,6.8,8.86
119707891,2017-06-22,54.65,Thursday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,1.0,False,GROCERY I,0,1096,0,6.6,8.84
119708100,2017-06-22,54.65,Thursday,1,655749,Barilla Spaghetti Pasta 2 lb,4.0,False,GROCERY I,0,1096,0,5.9,7.85
119708168,2017-06-22,54.65,Thursday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,3.0,False,GROCERY I,0,1070,0,6.2,8.29
119708746,2017-06-22,54.65,Thursday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,2.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
119708878,2017-06-22,54.65,Thursday,1,1441514,Carolina Long Grain White Rice 5 lb,2.0,False,GROCERY I,0,1008,0,5.1,6.99
119709068,2017-06-22,54.65,Thursday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,3.0,False,PET SUPPLIES,0,6517,0,6.3,8.35
119709212,2017-06-22,54.65,Thursday,1,1686685,"Dole Bananas, 2 lb Bunch",2.0,False,PRODUCE,0,2034,1,2.8,3.96
119709497,2017-06-22,54.65,Thursday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,3.0,False,GROCERY I,0,1052,0,6.6,8.86
119709615,2017-06-22,54.65,Thursday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,2.0,False,GROCERY I,0,1016,0,4.0,5.25
119805840,2017-06-23,56.1,Friday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,3.0,False,CLEANING,1,3024,0,6.8,8.86
119806168,2017-06-23,56.1,Friday,1,459804,Morton Iodized Salt 26 oz,3.0,False,GROCERY I,1,1086,0,2.2,3.11
119806343,2017-06-23,56.1,Friday,1,655749,Barilla Spaghetti Pasta 2 lb,3.0,False,GROCERY I,1,1096,0,5.9,7.85
119806413,2017-06-23,56.1,Friday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,5.0,False,GROCERY I,1,1070,0,6.2,8.29
119807007,2017-06-23,56.1,Friday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,6.0,False,BREAD/BAKERY,1,2714,1,1.9,2.76
119807059,2017-06-23,56.1,Friday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,3.0,False,GROCERY I,1,1030,0,3.9,5.28
119807070,2017-06-23,56.1,Friday,1,1354390,Domino Granulated Sugar 4 lb,2.0,False,GROCERY I,1,1042,0,3.2,4.41
119807137,2017-06-23,56.1,Friday,1,1441514,Carolina Long Grain White Rice 5 lb,7.0,False,GROCERY I,1,1008,0,5.1,6.99
119807311,2017-06-23,56.1,Friday,1,1471460,Borden Whole Milk Gallon,5.0,False,DAIRY,1,2128,1,5.1,6.78
119807314,2017-06-23,56.1,Friday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,1.0,False,PET SUPPLIES,1,6517,0,6.3,8.35
119807454,2017-06-23,56.1,Friday,1,1686685,"Dole Bananas, 2 lb Bunch",4.0,False,PRODUCE,1,2034,1,2.8,3.96
119807736,2017-06-23,56.1,Friday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,1.0,False,GROCERY I,1,1052,0,6.6,8.86
119807854,2017-06-23,56.1,Friday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,3.0,False,GROCERY I,1,1016,0,4.0,5.25
119908554,2017-06-24,53.85,Saturday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,3.0,False,CLEANING,0,3024,0,6.8,8.86
119908798,2017-06-24,53.85,Saturday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,2.0,False,GROCERY I,0,1096,0,6.6,8.84
119909009,2017-06-24,53.85,Saturday,1,655749,Barilla Spaghetti Pasta 2 lb,4.0,False,GROCERY I,0,1096,0,5.9,7.85
119909074,2017-06-24,53.85,Saturday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,3.0,False,GROCERY I,0,1070,0,6.2,8.29
119909693,2017-06-24,53.85,Saturday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,2.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
119909751,2017-06-24,53.85,Saturday,1,1354390,Domino Granulated Sugar 4 lb,1.0,False,GROCERY I,0,1042,0,3.2,4.41
119909825,2017-06-24,53.85,Saturday,1,1441514,Carolina Long Grain White Rice 5 lb,3.0,False,GROCERY I,0,1008,0,5.1,6.99
119910007,2017-06-24,53.85,Saturday,1,1471460,Borden Whole Milk Gallon,6.0,False,DAIRY,0,2128,1,5.1,6.78
119910013,2017-06-24,53.85,Saturday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,3.0,False,PET SUPPLIES,0,6517,0,6.3,8.35
119910154,2017-06-24,53.85,Saturday,1,1686685,"Dole Bananas, 2 lb Bunch",4.0,False,PRODUCE,0,2034,1,2.8,3.96
119910560,2017-06-24,53.85,Saturday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,2.0,False,GROCERY I,0,1016,0,4.0,5.25
120020598,2017-06-25,56.6,Sunday,1,655749,Barilla Spaghetti Pasta 2 lb,2.0,False,GROCERY I,1,1096,0,5.9,7.85
120020647,2017-06-25,56.6,Sunday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,1.0,False,GROCERY I,1,1070,0,6.2,8.29
120021052,2017-06-25,56.6,Sunday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,2.0,False,BREAD/BAKERY,1,2714,1,1.9,2.76
120021082,2017-06-25,56.6,Sunday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,1.0,False,GROCERY I,1,1030,0,3.9,5.28
120021091,2017-06-25,56.6,Sunday,1,1354390,Domino Granulated Sugar 4 lb,1.0,False,GROCERY I,1,1042,0,3.2,4.41
120021246,2017-06-25,56.6,Sunday,1,1471460,Borden Whole Milk Gallon,4.0,False,DAIRY,1,2128,1,5.1,6.78
120021371,2017-06-25,56.6,Sunday,1,1686685,"Dole Bananas, 2 lb Bunch",1.0,False,PRODUCE,1,2034,1,2.8,3.96
120132638,2017-06-26,57.35,Monday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,1.0,False,CLEANING,0,3024,0,6.8,8.86
120132938,2017-06-26,57.35,Monday,1,459804,Morton Iodized Salt 26 oz,3.0,False,GROCERY I,0,1086,0,2.2,3.11
120133098,2017-06-26,57.35,Monday,1,655749,Barilla Spaghetti Pasta 2 lb,1.0,False,GROCERY I,0,1096,0,5.9,7.85
120133158,2017-06-26,57.35,Monday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,4.0,False,GROCERY I,0,1070,0,6.2,8.29
120133743,2017-06-26,57.35,Monday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,4.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
120133787,2017-06-26,57.35,Monday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,2.0,False,GROCERY I,0,1030,0,3.9,5.28
120133798,2017-06-26,57.35,Monday,1,1354390,Domino Granulated Sugar 4 lb,3.0,False,GROCERY I,0,1042,0,3.2,4.41
120134039,2017-06-26,57.35,Monday,1,1471460,Borden Whole Milk Gallon,5.0,False,DAIRY,0,2128,1,5.1,6.78
120134175,2017-06-26,57.35,Monday,1,1686685,"Dole Bananas, 2 lb Bunch",1.0,False,PRODUCE,0,2034,1,2.8,3.96
120134457,2017-06-26,57.35,Monday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,4.0,False,GROCERY I,0,1052,0,6.6,8.86
120236024,2017-06-27,54.15,Tuesday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,3.0,False,CLEANING,0,3024,0,6.8,8.86
120236491,2017-06-27,54.15,Tuesday,1,655749,Barilla Spaghetti Pasta 2 lb,2.0,False,GROCERY I,0,1096,0,5.9,7.85
120236558,2017-06-27,54.15,Tuesday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,7.0,False,GROCERY I,0,1070,0,6.2,8.29
120237133,2017-06-27,54.15,Tuesday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,14.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
120237174,2017-06-27,54.15,Tuesday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,3.0,False,GROCERY I,0,1030,0,3.9,5.28
120237184,2017-06-27,54.15,Tuesday,1,1354390,Domino Granulated Sugar 4 lb,1.0,False,GROCERY I,0,1042,0,3.2,4.41
120237251,2017-06-27,54.15,Tuesday,1,1441514,Carolina Long Grain White Rice 5 lb,1.0,False,GROCERY I,0,1008,0,5.1,6.99
120237431,2017-06-27,54.15,Tuesday,1,1471460,Borden Whole Milk Gallon,7.0,False,DAIRY,0,2128,1,5.1,6.78
120237569,2017-06-27,54.15,Tuesday,1,1686685,"Dole Bananas, 2 lb Bunch",3.0,False,PRODUCE,0,2034,1,2.8,3.96
120237854,2017-06-27,54.15,Tuesday,1,2010456,Uncle Ben’s Jasmine Rice 5 lb,4.0,False,GROCERY I,0,1052,0,6.6,8.86
120237965,2017-06-27,54.15,Tuesday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,2.0,False,GROCERY I,0,1016,0,4.0,5.25
120336890,2017-06-28,54.7,Wednesday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,2.0,False,CLEANING,0,3024,0,6.8,8.86
120337379,2017-06-28,54.7,Wednesday,1,655749,Barilla Spaghetti Pasta 2 lb,1.0,False,GROCERY I,0,1096,0,5.9,7.85
120337445,2017-06-28,54.7,Wednesday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,3.0,False,GROCERY I,0,1070,0,6.2,8.29
120337832,2017-06-28,54.7,Wednesday,1,1132005,Pure Leaf Iced Tea Lemon 12 x 16.9 fl oz,1.0,False,BEVERAGES,0,1132,0,7.7,10.34
120338035,2017-06-28,54.7,Wednesday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,5.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
120338082,2017-06-28,54.7,Wednesday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,2.0,False,GROCERY I,0,1030,0,3.9,5.28
120338095,2017-06-28,54.7,Wednesday,1,1354390,Domino Granulated Sugar 4 lb,3.0,False,GROCERY I,0,1042,0,3.2,4.41
120338159,2017-06-28,54.7,Wednesday,1,1441514,Carolina Long Grain White Rice 5 lb,2.0,False,GROCERY I,0,1008,0,5.1,6.99
120338344,2017-06-28,54.7,Wednesday,1,1471460,Borden Whole Milk Gallon,2.0,False,DAIRY,0,2128,1,5.1,6.78
120338350,2017-06-28,54.7,Wednesday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,2.0,False,PET SUPPLIES,0,6517,0,6.3,8.35
120338498,2017-06-28,54.7,Wednesday,1,1686685,"Dole Bananas, 2 lb Bunch",11.0,True,PRODUCE,0,2034,1,2.8,3.96
120338901,2017-06-28,54.7,Wednesday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,2.0,False,GROCERY I,0,1016,0,4.0,5.25
120438447,2017-06-29,56.25,Thursday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,5.0,False,GROCERY I,0,1096,0,6.6,8.84
120438717,2017-06-29,56.25,Thursday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,3.0,False,GROCERY I,0,1070,0,6.2,8.29
120439264,2017-06-29,56.25,Thursday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,11.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
120439311,2017-06-29,56.25,Thursday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,3.0,False,GROCERY I,0,1030,0,3.9,5.28
120439390,2017-06-29,56.25,Thursday,1,1441514,Carolina Long Grain White Rice 5 lb,2.0,False,GROCERY I,0,1008,0,5.1,6.99
120439561,2017-06-29,56.25,Thursday,1,1471460,Borden Whole Milk Gallon,6.0,False,DAIRY,0,2128,1,5.1,6.78
120439564,2017-06-29,56.25,Thursday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,1.0,False,PET SUPPLIES,0,6517,0,6.3,8.35
120439698,2017-06-29,56.25,Thursday,1,1686685,"Dole Bananas, 2 lb Bunch",1.0,False,PRODUCE,0,2034,1,2.8,3.96
120440096,2017-06-29,56.25,Thursday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,2.0,False,GROCERY I,0,1016,0,4.0,5.25
120537814,2017-06-30,57.15,Friday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,1.0,False,CLEANING,0,3024,0,6.8,8.86
120538088,2017-06-30,57.15,Friday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,2.0,False,GROCERY I,0,1096,0,6.6,8.84
120538137,2017-06-30,57.15,Friday,1,459804,Morton Iodized Salt 26 oz,1.0,False,GROCERY I,0,1086,0,2.2,3.11
120538367,2017-06-30,57.15,Friday,1,759694,Del Monte Whole Kernel Corn 15.25 oz 6 Pack,4.0,False,GROCERY I,0,1070,0,6.2,8.29
120538776,2017-06-30,57.15,Friday,1,1132005,Pure Leaf Iced Tea Lemon 12 x 16.9 fl oz,3.0,False,BEVERAGES,0,1132,0,7.7,10.34
120538976,2017-06-30,57.15,Friday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,10.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
120539017,2017-06-30,57.15,Friday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,1.0,False,GROCERY I,0,1030,0,3.9,5.28
120539028,2017-06-30,57.15,Friday,1,1354390,Domino Granulated Sugar 4 lb,6.0,False,GROCERY I,0,1042,0,3.2,4.41
120539097,2017-06-30,57.15,Friday,1,1441514,Carolina Long Grain White Rice 5 lb,3.0,False,GROCERY I,0,1008,0,5.1,6.99
120539272,2017-06-30,57.15,Friday,1,1471460,Borden Whole Milk Gallon,12.0,False,DAIRY,0,2128,1,5.1,6.78
120539277,2017-06-30,57.15,Friday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,2.0,False,PET SUPPLIES,0,6517,0,6.3,8.35
120539416,2017-06-30,57.15,Friday,1,1686685,"Dole Bananas, 2 lb Bunch",3.0,False,PRODUCE,0,2034,1,2.8,3.96
120539835,2017-06-30,57.15,Friday,1,2048246,Quaker Old Fashioned Oats 42 oz Canister,1.0,False,GROCERY I,0,1016,0,4.0,5.25
120642922,2017-07-01,53.35,Saturday,1,108952,Lysol All Purpose Cleaner Lemon Breeze 32 fl oz,3.0,False,CLEANING,0,3024,0,6.8,8.86
120643245,2017-07-01,53.35,Saturday,1,459804,Morton Iodized Salt 26 oz,1.0,False,GROCERY I,0,1086,0,2.2,3.11
120643869,2017-07-01,53.35,Saturday,1,1132005,Pure Leaf Iced Tea Lemon 12 x 16.9 fl oz,2.0,False,BEVERAGES,0,1132,0,7.7,10.34
120644070,2017-07-01,53.35,Saturday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,3.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
120644118,2017-07-01,53.35,Saturday,1,1349808,Prego Traditional Italian Sauce 24 oz Jar,3.0,False,GROCERY I,0,1030,0,3.9,5.28
120644128,2017-07-01,53.35,Saturday,1,1354390,Domino Granulated Sugar 4 lb,2.0,False,GROCERY I,0,1042,0,3.2,4.41
120644200,2017-07-01,53.35,Saturday,1,1441514,Carolina Long Grain White Rice 5 lb,4.0,False,GROCERY I,0,1008,0,5.1,6.99
120644380,2017-07-01,53.35,Saturday,1,1471460,Borden Whole Milk Gallon,9.0,False,DAIRY,0,2128,1,5.1,6.78
120644386,2017-07-01,53.35,Saturday,1,1472479,Meow Mix Original Choice Dry Cat Food 3.15 lb,1.0,False,PET SUPPLIES,0,6517,0,6.3,8.35
120644515,2017-07-01,53.35,Saturday,1,1686685,"Dole Bananas, 2 lb Bunch",5.0,False,PRODUCE,0,2034,1,2.8,3.96
120761301,2017-07-02,56.95,Sunday,1,402175,Mahatma Extra Long Grain Enriched Rice 5 lb,1.0,False,GROCERY I,0,1096,0,6.6,8.84
120761951,2017-07-02,56.95,Sunday,1,1313223,Pepperidge Farm Soft Dinner Rolls 12 Count,3.0,False,BREAD/BAKERY,0,2714,1,1.9,2.76
120762035,2017-07-02,56.95,Sunday,1,1441514,Carolina Long Grain White Rice 5 lb,2.0,False,GROCERY I,0,1008,0,5.1,6.99
